,Date of Creation,Content,hashtags,User
810,2023-04-09 23:27:27+00:00,@ZionSt3 @Arsenal I just want to cause chaos at that parade in an Arsenal T-Shirt 😭😭 hopefully we get it over the line man,N/A,JCKDamoah
811,2023-04-09 23:27:26+00:00,@MustafationAli @properboehly @btsportfootball agreed. but if arsenal get a point and ur place they can afford to drop 2 points at Newcastle. should be a good ending which is fun for a neutral.,N/A,cafctom_
812,2023-04-09 23:27:24+00:00,@shaunypizzle but this guy wants to worry about arsenal this ain’t proper chels,N/A,justcool234
813,2023-04-09 23:27:22+00:00,"@machalapikin1 @UTDTrey They will

They can cope under pressure but the arsenal I saw today can't",N/A,ChibuikeGerald8
814,2023-04-09 23:27:15+00:00,@97days_ @yrssuf Same Liverpool that won United and City at anfield that we’re talking about oga change your narrative this one no make sense atall. You said “the west ham game will be the end of arsenal” that’s just a very rubbish statement.,N/A,ikemszn
815,2023-04-09 23:27:14+00:00,@strm902 @meekergrant @Arsenal That's a fact,N/A,ghostglockks
816,2023-04-09 23:27:13+00:00,@premierleague We was 5 before the game and went to 6. That’s extending a lead isn’t it?,N/A,AndyArsenal17
817,2023-04-09 23:27:12+00:00,@TomYoungSJ I agree it was one of the most cynical tactics I recall seeing in a fair few years. If arsenal fans believes in fair play (which i think they generally do) they will tell Arteta to stop that nonsense.,N/A,Tcaffair
818,2023-04-09 23:27:12+00:00,@premierleague City game in hand meaning most likely on 70 points with 30 games. City play arsenal in the last run which will be a title decider and arsenal will bottle it again 😂😂😂,N/A,Adam84045139
819,2023-04-09 23:27:12+00:00,@Arsenal @AaronRamsdale98 Magic!,N/A,yuneyeduh
820,2023-04-09 23:27:11+00:00,"@PeterLu37121201 @CassyWearsHeels I'd prefer a couple of trans people with the arsenal.

Be happy to share my garden veggies with them.",N/A,OMGidonteven
821,2023-04-09 23:27:11+00:00,@IssaK1ng @fkhanage Jesus is still recovering from being out for 4 months you wombat,N/A,TheArsenal_Show
822,2023-04-09 23:27:07+00:00,"Always had a “I’ll believe it when I see it” mentality about Arsenal this season. Mostly to protect myself, emotionally.

But had they won today, I was ready to be all in. Probably why the draw still stings. I wanted that reason to let myself believe.

Eternal sports pessimist.",N/A,revansafc
823,2023-04-09 23:27:05+00:00,Ben White ensures Mikel Arteta’s Arsenal gamble pays rich dividends - The Guardian. https://t.co/iquFz2tuqg,N/A,poletowinsports
824,2023-04-09 23:27:02+00:00,23yo Villarreal winger explains why he didn't sign for Arsenal https://t.co/KKYjyx2iX2,N/A,TheParadiseNg
825,2023-04-09 23:27:00+00:00,@DiamondandSilk Absolutely 👏🏻👏🏻👏🏻,N/A,H25864990Jolene
826,2023-04-09 23:26:54+00:00,"@silvajnr88 Uhm no, all it takes now is City to beat Arsenal and they would go ahead of them on GD. Both will need to have the almost flawless mindset",N/A,_shivam99
827,2023-04-09 23:26:45+00:00,@AugustCohen4 @charliekirk11 Confirmation bias is a dangerous thing.,N/A,ArsenalGreek13
828,2023-04-09 23:26:42+00:00,"@Evald5G @iBraa_Afc From the tweet, I’d say arsenal deserves it more because they kept this consistency mainly throughout the season and they have no European football to worry about",N/A,Ace12Adam
829,2023-04-09 23:26:42+00:00,Arsenal fans are going to be so unbearable if they acc win,N/A,zainkhanstwitta
830,2023-04-09 23:26:39+00:00,@TheChelseaTalk Anfield tax was insane today but Arsenal still very lucky to get a point. Konate and Trent amazing the rest was poor imo. You think Arsenal or City win the Prem?,N/A,Jeyansahin
831,2023-04-09 23:26:39+00:00,@AbuDeeDee @Liverpoolgoals_ I dare you show me 4 clear cut chances Arsenal had in the first half,N/A,LFCmark9
832,2023-04-09 23:26:37+00:00,"@bookiesnitmare He fit be today
Miracle no dey tire jesus",N/A,ArsenalBabygirl
833,2023-04-09 23:26:37+00:00,"@PrivvKaIim position , basically what arsenal and city r",N/A,WHAWHA4L
834,2023-04-09 23:26:35+00:00,LAMPARD returns to Wolves defeat at Molineux | Matchday Unseen https://t.co/OZzByxzlzH #PremierLeague,['PremierLeague'],UKFootball_live
835,2023-04-09 23:26:32+00:00,@DrApolloBtw @Arsenal @gabrieljesus9 Humbled 🤫,N/A,ConeZ_Dan
836,2023-04-09 23:26:32+00:00,"@TeamCRonaldo He’s playing in the Saudi Pro League, Meanwhile Haaland and Rashy are playing Prem",N/A,CartArsenalSaka
837,2023-04-09 23:26:26+00:00,"@JCKDamoah @Arsenal That’s the hope bro, feel that if we go into it with that 9 point cushion the pressure will be on city to win",N/A,ZionSt3
838,2023-04-09 23:26:21+00:00,@LiverpoolPhotox Thank you. Classy of Arsenal FC,N/A,LFRueda1
839,2023-04-09 23:26:16+00:00,Arsenal fans thinking there is more twists to come in this title race is too funny to me man.,N/A,Josh140803
840,2023-04-09 23:26:16+00:00,@Ski20Borz @camavieiraa @MadridXtra @elchiringuitotv Future arsenal player,N/A,TrossardProp
841,2023-04-09 23:26:15+00:00,"To believe you know the answer before you even understand the question is the result of 100 years of shitty schools designed to pump out mindless drones who assume an enlarged ego is the hallmark of success.

And their arsenal of useless opinions is what will eventually cause the…",N/A,Odyne_LaFee
842,2023-04-09 23:26:15+00:00,"@umirf1 @Ali_M_Qamar You have done your utmost to rattle Arsenal fans over the past few months and this tweet falls under that, which is fine. But there are no serious parallels between Zinchenko distraught after conceding a late equaliser and Gallas witnessing a career ending injury in real time.",N/A,DownTheLine92
843,2023-04-09 23:26:14+00:00,I #VoteBouanga for @MLS Player of the Matchday!,['VoteBouanga'],thebaehector_
844,2023-04-09 23:26:14+00:00,"Placing the blame on Xhaka is lazy punditry. The fans at the Kop didn’t pin Arsenal back and force an emotionally mature team, by all accounts, into their shakiest and most nervous performance of the season. Liverpool themselves were utterly excellent and a draw was lucky.",N/A,SincereSports1
845,2023-04-09 23:26:14+00:00,"@Gee9812 @KwambiGuY They hit form at the right time man. There was a time when they struggled to score goals, but now they’re back to their early season form. Arsenal will have to be flawless hereon to win the 🏆",N/A,meandave_
846,2023-04-09 23:26:13+00:00,"Steve Nicol on ESPN saying this doesn’t change the tides of the title race, since arsenal control their own destiny.

Fails to mention that now City also control their own destiny",N/A,SergioNoHairo
847,2023-04-09 23:26:13+00:00,"@DadaSupremacy2 Ewu! You went to Anfield and collected 7 goals, Arsenal went there and Liverpool managed to get a 2-2 draw still you can’t see anything good about Arsenal that’s 20 points ahead of you. What’s the difference btwn you and all those Agbado bigots? Leave Arsenal alone n hv peace",N/A,ucee_oti
848,2023-04-09 23:26:11+00:00,@UTDTrey @UTDTrey you no even get wetin dey do you self. May b na the 7:0 dey pain u nio abi na bcus say arsenal 1 collect league.,N/A,babalola_sam
849,2023-04-09 23:26:10+00:00,"#GACup U15 - Le parcours des U15

✅2-0 🆚Inter Miami 
✅2-0 🆚Sporting Kansas City
✅0-0 (4-3) 🆚 Valence
✅4-1 🆚Arsenal
✅0-0 (6-5) 🆚Real Madrid
✅1-0 🆚Orlando City
❌1-1 (6-7) 🆚Austin FC

#DOOP | @phlunionacademy","['GACup', 'DOOP']",PhilaUnion_Fr
850,2023-04-09 23:26:10+00:00,@InformedNJNurse I've been saying that the only real weapon left in their arsenal is this.,N/A,RosaRey33120220
851,2023-04-09 23:26:07+00:00,@justsporthumour @officialspelled @GalgalloCFC @Arsenal Yes. And you’re still 11th. Hold that.,N/A,obsidian1000
852,2023-04-09 23:26:02+00:00,@FreeLurkyMe2 I prefer City wins it tbh…. Care less about their 3 peat as long as Arsenal doesn’t win it…City won’t win the Champions League and I believe if meet at d FA Cup finals we will triumph.,N/A,dixon_davie
853,2023-04-09 23:26:02+00:00,@Shinux32 Arsenal,N/A,Louis_Joestar
854,2023-04-09 23:25:59+00:00,@EbereCFC @Arsenal Na you sabi na.. you don go mute me https://t.co/mgq5EUa2ko,N/A,meet_uptown
855,2023-04-09 23:25:58+00:00,After today I can only see Manchester City going on to win the league!! They know how to win big competition and unfortunately Arsenal don’t!!,N/A,gboylan1987
856,2023-04-09 23:25:54+00:00,Arsenal lucky bastards. Klopp en morda regardless.,N/A,Ruuneyy_
857,2023-04-09 23:25:52+00:00,@Jhounann @Iceydude57 Are you guys serious right now 😂😂😂gang up on me first of all my shity team came up from 2down to draw the game with the best Arsenal has ever been in 132years  you guys can’t tell me nothing,N/A,kimBrenda01
858,2023-04-09 23:25:49+00:00,@arsenal i want something from you open the shop,N/A,iO628z
859,2023-04-09 23:25:47+00:00,"Jurgen Klopp | 'Draw with Arsenal a step in the right direction!'

https://t.co/J1KjV0RNnv https://t.co/IiX0hE7YRy",N/A,BeanymanSports2
860,2023-04-09 23:25:42+00:00,"@shittu_web You removed that cup final from your memory, huh?",N/A,UnbiasedArsenal
861,2023-04-09 23:25:41+00:00,@GalgalloCFC @Arsenal Is this your only solace? Something wrong with looking at your own club? You little prick 🙂,N/A,obsidian1000
862,2023-04-09 23:25:35+00:00,@lacedwithfinese @Arsenal And Jesus and Gabriel,N/A,Fazc2
863,2023-04-09 23:25:35+00:00,@advocatemahere Arsenal's next 6 matches. Muchazvirege henyu. https://t.co/OFd5mwouQK,N/A,mudiwa_mahere
864,2023-04-09 23:25:33+00:00,@Arsenal @AaronRamsdale98 Brilliant,N/A,IAmSobHermann
865,2023-04-09 23:25:31+00:00,"@Arsenal I don't like how Odegard is just too slow with the ball, no muscular strength, just too weak. Shame on us... The boys weren't ready to fight back 😡. Saka is indeed a small boy, he is no match against Liverpool. Arsenal needs to be more physical at times.",N/A,Movicsyn
866,2023-04-09 23:25:31+00:00,"@Pearce12Mark @SeanAFCGunner @terryflewers So, leave me to my opinion. For me as far as this season is concerned, I would support anyone to beat arsenal.",N/A,Mark_OSage
867,2023-04-09 23:25:30+00:00,@AfcThabz All this people they support Arsenal why you started watching PL two weeks ago errh? You just confused ❓,N/A,Saint_Keys1
868,2023-04-09 23:25:27+00:00,"@sportingshina @Acealumniglobal I need it to get food for my daughter pl consider me 
8130378674 OPAY
More blessings 🙏 @sportingshina https://t.co/1rUehz0pbc",N/A,ArsenalBabygirl
869,2023-04-09 23:25:26+00:00,"@TimothyGooden6 Shades of keegan here mate. Yes Liverpool embarrassing this season but to win the league you gotta do it off your own back,not rely on others. I for 1 would love to see Arsenal do it rather than City but it doesn't mean we should have just let Arsenal win 🤷‍♂️",N/A,BadreddineA
870,2023-04-09 23:25:25+00:00,@martinhammer999 7 palace and bournemouth must wins a draw against liverpool would be nice and arsenal is all about damage limitation tbh,N/A,Luka_Yippie
871,2023-04-09 23:25:24+00:00,"@AnfieldEdition A win would have good for us if we were to reach ucl, a defeat would have been crushing for us but also for city, a draw was kind of the best outcome for city, our chances of ucl are very slim  and same case for arsenal's epl chances",N/A,Shehryar9797
872,2023-04-09 23:25:23+00:00,@SpursLevyOut @Georgendat @paddypower Rofl,N/A,TatersArsenal
873,2023-04-09 23:25:15+00:00,@RoshaneSport Roshane are you an arsenal fan or a WHU fan,N/A,sandre_mcdowell
874,2023-04-09 23:25:09+00:00,"guys, i get the agenda. but Arsenal have it in them to win. we could bottle this.",N/A,sean_nito
875,2023-04-09 23:25:08+00:00,@cuoium @Arsenal Or bench him for the next game. Don’t make rash decisions.,N/A,Fazc2
876,2023-04-09 23:25:06+00:00,our worst team against generational arsenal,N/A,firrannoying
877,2023-04-09 23:25:04+00:00,Arsenal 👍,N/A,LeiderVera4
878,2023-04-09 23:25:04+00:00,@skg11_kg @SeanDOlfc They’ll beat win all of those games apart from arsenal,N/A,mbfayaaz5
879,2023-04-09 23:24:53+00:00,@StevenMcinerney It's if the emotions of the Arsenal players and staff are constantly on a knife edge. They should be more confident than they are,N/A,cityphil73
880,2023-04-09 23:24:47+00:00,@ZionSt3 @Arsenal I wany 3 points in that game too,N/A,JCKDamoah
881,2023-04-09 23:24:41+00:00,That was a valuable 1point for @arsenal at #Anfield. #LIVARS,"['Anfield', 'LIVARS']",anoshiri
882,2023-04-09 23:24:38+00:00,@SkySportsPL Arsenal fanbase is just as big mouthed as their coach. Liverpool did the league a favour.,N/A,Iamjaayjay
883,2023-04-09 23:24:35+00:00,"➡️ https://t.co/zqn5Ferlw4
BREAKING NEWS: The Liverpool vs. Arsenal match had everyone on the edge of their seats as an altercation broke out between Ibrahima Konate and Granit Xhaka. The altercation resulted in bookings for Trent and Xhaka, but the game went on to end in a 2-2… https://t.co/VjA8KTBcn0",N/A,topcrnr
884,2023-04-09 23:24:34+00:00,"When it comes to Arsenal , everyone plays like their life depends on it , but when it comes to other team , they will fluff big time.
Still happy that it’s a draw at Anfield.
I mean it’s the ANFIELD man !",N/A,vigeshwaran
885,2023-04-09 23:24:33+00:00,"@LiamCrook1 Arsenal, a relegation battle team, Brighton are beatable, same with brentford",N/A,rhynokid04
886,2023-04-09 23:24:30+00:00,@doll_lenses @Arsenal Lol. Same worst liverpoool side gave Man U 7-0,N/A,_Kizo1995
887,2023-04-09 23:24:20+00:00,"Hilarious how other fan bases wanna talk shit bc we TIED at Anfield. City lost there, United got embarrassed there, and the youngest team in the league manages a close tie. #coyg they hate us bc they ain’t us #ARSENAL #LondonIsRed","['coyg', 'ARSENAL', 'LondonIsRed']",HaseleyJoel
888,2023-04-09 23:24:17+00:00,@jonmorleylfc Liverpool have a great schedule now until the end of the season ino they are not out of the top 4 race just yet,N/A,JDB_Arsenal
889,2023-04-09 23:24:16+00:00,@AFTVMedia Fan service more excited about meeting opposition managers and getting online recognition rather than fuming at wasted result that may prevent Arsenal from winning the league,N/A,heartskippedbt
890,2023-04-09 23:24:16+00:00,Arsenal in the second half yesterday made curtis jones look good. I dont think you realise how bad that is.,N/A,woinrxle
891,2023-04-09 23:24:16+00:00,"@ARSN_Oo @Arsenal What’s this?
Barcelona scored Madrid 3/4 this season. And Arsenal fan also want to laugh at Barcelona?😂😂😭😭😭😭😭😭😭😂😂😂",N/A,JMBILLGATES
892,2023-04-09 23:24:15+00:00,"@the_smallie Chelsea ain't getting past madrid, you really had no choice about chelsea winning the UCL.....

ARSENAL will inflict you with pains just like how chelsea has been doing this season🤣🤣🤣",N/A,BwoyFinex
893,2023-04-09 23:24:13+00:00,@Arsenal @AaronRamsdale98 Brilliant ❤️,N/A,WoktheP
894,2023-04-09 23:24:13+00:00,@Arsenal My boss in arteta i trust .,N/A,tylerrrr03
895,2023-04-09 23:24:12+00:00,"@whukane5 because city dont go around like arsenal fans braggin about winning the title before actually winnin it , arsenal too arrogant for no reason",N/A,nelu773
896,2023-04-09 23:24:07+00:00,And Manchester United are 3 places below Arsenal in the table,N/A,afcR0n
897,2023-04-09 23:24:01+00:00,Pundit says official who elbowed player in Liverpool Arsenal game must be banned #OneArsenal #GoonerFamily #ArsenalFC #AFC https://t.co/PPuDKcim6f,"['OneArsenal', 'GoonerFamily', 'ArsenalFC', 'AFC']",arsenalnewsonly
898,2023-04-09 23:23:58+00:00,@BadaAkintundeJ Arsenal fans are shameless for trolling the most successful English football club because they are top of the epl table..,N/A,sunjenyo
899,2023-04-09 23:23:57+00:00,@Thogden Never a penalty shouldve been an Arsenal FK tbh,N/A,Jo_e______L
900,2023-04-09 23:23:56+00:00,I went to the beach alone just to clear my mind &amp; now I am drunk. Can't get back home. Staying here till the sun rises I guess. Arsenal really hurt me.,N/A,umfrumf
901,2023-04-09 23:23:50+00:00,I #VoteBouanga for @MLS Player of the Matchday!,['VoteBouanga'],FEARxLA
902,2023-04-09 23:23:49+00:00,@sochibuzor @terryflewers You were literally supporting Arsenal to win weeks ago so City won't match that record.,N/A,Cryptoericko
903,2023-04-09 23:23:48+00:00,@asif_tank Been trolled too much by Arsenal fans this season!! Lol,N/A,ozzyahmed90
904,2023-04-09 23:23:43+00:00,"I love football, I love Arsenal…. But is sport eternal like music? I wonder.",N/A,dmt_eagle
905,2023-04-09 23:23:42+00:00,I #VoteBouanga for @MLS Player of the Matchday!,['VoteBouanga'],fantamom
906,2023-04-09 23:23:40+00:00,"@qhxwz_ @KiritoJanger @coldhearted_mf1 @UTDTrey This is what I’m saying like arsenal are no threat to United being the biggest club in England. If city keep breaking your records and keep winning titles, they are gonna eventually end up surpassing United. Arsenal ain’t ever gonna do that, no idea why United fans grudge arsenal",N/A,mrhotters
907,2023-04-09 23:23:38+00:00,@City_Xtra arsenal i hope you’re ready bc manchester city football club is coming,N/A,joggermarket
908,2023-04-09 23:23:38+00:00,@FPLSweng @RamboFYI Deserved to win😂😂😂 Arsenal fans man,N/A,AlexEdwardo96
909,2023-04-09 23:23:37+00:00,Arsenal fans are you feeling the preshaaaaaa,N/A,YxngM0ski
910,2023-04-09 23:23:35+00:00,Arsenal fans being embarassing yet again,N/A,SHODANCWFC
911,2023-04-09 23:23:33+00:00,@premierleague Looking at this schedule Arsenal is doomed,N/A,FlavioFonseca5
912,2023-04-09 23:23:31+00:00,@AFC_Fazeel I do. Would rather arsenal win than our city rivals doing a three peat and possibly having a chance to win a treble. Don’t care about a London club winning the league just coz of stupid online rivalry. It’s not Fergie Wenger days anymore.😪,N/A,vid_mitra8
913,2023-04-09 23:23:29+00:00,"@Ike_Obiora Well might shock u, city will loose one game, arsenal wins all.",N/A,oziliThankGod
914,2023-04-09 23:23:22+00:00,@LiverpoolPhotox City fans sing “murderers”.Arsenal fans sing about their own club. Only one set of fans I want to see happy in May.,N/A,Duster39
915,2023-04-09 23:23:22+00:00,"@bookiesnitmare May God help you
Wish you luck",N/A,ArsenalBabygirl
916,2023-04-09 23:23:20+00:00,If Arsenal win the league Patrick Vieira will be happy about his season haha,N/A,FanaticFan20
917,2023-04-09 23:23:19+00:00,City 6 points behinds with a game in hand with a breeze of a schedule plus play Arsenal lol,N/A,Ceephas_Dean23
918,2023-04-09 23:23:18+00:00,@jonmorleylfc I still have Arsenal just about as favourites,N/A,patches_89
919,2023-04-09 23:23:04+00:00,"@Albatrosi43 @Wolves_Journal @Reuters You don’t understand European policy. 
The EU alone has more soldiers than the USA.
France is a nuclear power independent of the NATO arsenal with more warheads than China.
We might lack equipments….. but we also have the Germans 😉 https://t.co/884pry86We",N/A,panel_sm
920,2023-04-09 23:23:02+00:00,"@SanaJdn @SeanAFCGunner @Willyyx10 @MisssMelina @HeirToWoeGooner @blastarsenal @nicpage @theafcpage It's all good brother, thanks for the tag. 👊🏾",N/A,TheArsenal_Show
921,2023-04-09 23:23:01+00:00,"@noelmickedy @PLCPolice Haha exactly and ""Arsenal has this game that game and that as if City doesn't have any other games to play, they fucking drew with Nottingham I ain't gonna be moved by some haters opinions.",N/A,AFCMajor
922,2023-04-09 23:22:56+00:00,@AFCwerwe @SxrgioSZN We already beat you twice this season my guy and the last arsenal won a league game against city at etihad was in 2015,N/A,tommy02357937
923,2023-04-09 23:22:54+00:00,"@Arsenalnewschan This is exactly what I have been saying, Apart from Trossard on the bench, who can confidently come in and make a great impact in such a big game like this? Our first team looks great but our bench is not good, we need strong backups next season. Well Done Arsenal",N/A,MRERNESTODURO
924,2023-04-09 23:22:53+00:00,@watchstevetweet That’s why you gotta leave Jackson,N/A,intheKCmix
925,2023-04-09 23:22:48+00:00,@UtdDqvies Would you rather arsenal or city win the league,N/A,red_devilvideos
926,2023-04-09 23:22:48+00:00,"@Jesupemi28 As #manutd  fan, i'm absolutely sure Arsenal cannot win this PL despite sympathetically people are showing solidarity towards their end...",['manutd'],Hikon16
927,2023-04-09 23:22:47+00:00,@__SQ____ @terryflewers What you on about? Terry is an arsenal fan! 😉,N/A,snikpoHnerraD
928,2023-04-09 23:22:47+00:00,I really hope @John_W_Henry @fenwaysports realise how serious the situation is Man city will invest Arsenal will add a few get stronger Chelsea have money and players need a good manger and Newcastle have the worlds oil he needs to invest heavy or sell theres no other options https://t.co/6dK8JV7ylk,N/A,shabbiar
929,2023-04-09 23:22:47+00:00,22bet Punter Pack: Premier League Matchday 21 Goal Com Nigeria https://t.co/FdhuRxI4s8,N/A,hiza_shinjuku
930,2023-04-09 23:22:46+00:00,As an Arsenal fan I’m struggling to think about ANYTHING else right now other than what is at stake. This season is wonderful and yet incredibly stressful. 😱 #Arsenal,['Arsenal'],VickyNunes
931,2023-04-09 23:22:42+00:00,"@abananabruised There are 6 points on the board.
6 points separate us and them.
Every game has to be played. Even then, making the assumption they win, its still 3(3). Hypothetical points don't mean shit until they made real.
Keep the faith, my friend.",N/A,ArsenalLamp
932,2023-04-09 23:22:40+00:00,@Arsenal nice performance,N/A,camilla_ania
933,2023-04-09 23:22:39+00:00,I #VoteBassi for @MLS Player of the Matchday!,['VoteBassi'],DynamoCooligan
934,2023-04-09 23:22:36+00:00,"@Irishreds2 @blanco23lek @ESPNFC I don't watch PL religiously but I so happened to see United &amp; City are on a collision course to the FA Cup final. Hypothetically, if United beats City in the FA, what does that mean in English football? Nothing? Just whatever? Arsenal is the BEST in England if they win out?",N/A,RFDilla07
935,2023-04-09 23:22:36+00:00,"Arsenal losing to Chelsea , City, Newcastle &amp; drawing Brighton remember this tweet",N/A,Ceephas_Dean23
936,2023-04-09 23:22:35+00:00,Its Matchday again and it is Bolton away https://t.co/fGpDcUDjEu,N/A,odb1912
937,2023-04-09 23:22:34+00:00,"@cmbftbl It’s because nobody really hates city. They don’t have any history with other clubs the way the rest of the big 6 have with each other. They’re barely even a real club. That’s why us as Arsenal fans have rooted for them to win in previous seasons. Cuz they’re not Pool, Utd, Chels",N/A,SLCSpesh
938,2023-04-09 23:22:33+00:00,@LeeSanger38 @craigburley @TheMasters @LFC @Arsenal 4 pack and you’re zzzzzzing!,N/A,GAVed100
939,2023-04-09 23:22:30+00:00,The idea of Arsenal succeeding in any way form. The rules are different when it comes to us. The officials have got so many wrong calls that's cost us points and the real reason we might not lift the trophy is because of Premier league officials. They are match fixing games.,N/A,iCHz18
940,2023-04-09 23:22:25+00:00,"@UtdEIIis Personally, I want Manchester United to win their trophies. Don't mind Arsenal bottling the league. But I don't want Leeds to get relegated. They're fun to watch",N/A,HeyLookItsKev
941,2023-04-09 23:22:23+00:00,@MrProWestie @gabimartinelli Yes ! Martinelli be loyal we love you at Arsenal don’t leave bleed the red and white cannon is back,N/A,ZUNIGA_GUNNER
942,2023-04-09 23:22:22+00:00,"@Troll_Fotballl They had played more games than most of the teams at that time
So 🤫",N/A,Toluebere9
943,2023-04-09 23:22:20+00:00,@kingrasta67 @_ThomasSkip She’s clearly being targeted because she is an Arsenal supporter.,N/A,PeterBa99838135
944,2023-04-09 23:22:18+00:00,"City to win their game in hand, then beat Arsenal when they play in a few weeks. They go level on points. Arsenal then have to come to SJP, where we broke them last year and ended their top 4 chase. 

Can we destroy their season two years in a row?",N/A,GoodbyeGoodBoi
945,2023-04-09 23:22:15+00:00,When you know the titles gone! #Arsenal https://t.co/wRHZcjMsLr,['Arsenal'],MSher1_
946,2023-04-09 23:22:15+00:00,@idextratime @bukalapak Liverpool 2-2 Arsenal #BukaAjaBukalapak,['BukaAjaBukalapak'],gbcreative16
947,2023-04-09 23:22:13+00:00,will arsenal bottle the league???,N/A,Otofunmii
948,2023-04-09 23:22:10+00:00,@u7dreport @Michelle_AFC @SkySportsPL Not necessarily. If they win every single game they’d be on 94 points. And if Arsenal win every game (bar city) they’d be on 94 points.  So it would go down to goal difference,N/A,Kaif72193362
949,2023-04-09 23:22:06+00:00,@JakeOtubuah arsenal fanbase for you,N/A,afcelcedroo
950,2023-04-09 23:22:02+00:00,"@JakeCoare14 @Arsenal You are a valued bloke &amp; a true Gooner. Try not to worry about the haters. They are just angry coz the truth you speak contradicts the lie they live. HATERS - Have Anger Towards Everyone Reaching Success. Dear Haters, I have so much more for you to be mad about. Just be patient!",N/A,AndyBarr29
951,2023-04-09 23:22:02+00:00,"@Davethe25219352 @KevinNorman79 @SpiruSensei @GretaThunberg @JamesonPegweg @HumanBollard We have more scarier things to worry about, if Greta wants to see something scary she should tell Putin personally his nuclear arsenal sucks..

I bet that would sort climate change right out, with the Earth going to sub zero temperatures..",N/A,OpTicRobBanDam
952,2023-04-09 23:21:58+00:00,#Premier_League #Arsenal 😂👍🏾👏🏾 it’s not gonna be easy but go and win it after 20 years https://t.co/AeutPSlxZy,"['Premier_League', 'Arsenal']",UNITEDST4GE
953,2023-04-09 23:21:58+00:00,@AmieElle @Bald_Eagle_ @AndyPBurton @BBCMOTD2 I know some of our fans were arseholes at the time (graffiti on his mum's house apparently). I remember as a 14 year old hormonal boy screaming at him for kissing his Arsenal badge in front of me... It was the wosrt thing I'd ever seen 🤣🤣🤦,N/A,50pheadleif
954,2023-04-09 23:21:57+00:00,"@WelBeast I do wonder why they rested so many last week, why was this such a big game for them?",N/A,TheArsenal_Show
955,2023-04-09 23:21:57+00:00,"Aaron Ramsdale saves everything for Arsenal to keep title challenge alive | Barney Ronay,,https://t.co/Wx3IEXneXn",N/A,eltaszone
956,2023-04-09 23:21:54+00:00,@KajusAFC @LewVisualss @RangerLH_44 @Bobat21 It’s still absolutely correct that arsenal are relying on city dropping points. I don’t see why you are so hurt at a fact,N/A,UtdBoy1994
957,2023-04-09 23:21:50+00:00,@ltarsenal Whenever arsenal drop points they always blame the ref,N/A,Egeey10000
958,2023-04-09 23:21:50+00:00,@markhcymru I want City to get relegated preferably! Arsenal to bottle it.. and just maybe Newcastle to have horrific last few games.. and us win the everything. Is that too much to ask? 🤣I would rather they cancel the league due to an unlikely world war..,N/A,tunkuadhikari
959,2023-04-09 23:21:47+00:00,@channelstv Na arsenal fan... lol,N/A,Dhameelarey
960,2023-04-09 23:21:41+00:00,"Arsenal (H) 

Hillsborough minute of silence impeccably observed by away fans 👏🏻👏🏻 https://t.co/CGItO6YWHx",N/A,Aaronbucks1996
961,2023-04-09 23:21:38+00:00,You can’t hype up being in every competition and complain ab too many games and scheduling,N/A,PDArsenalFC
962,2023-04-09 23:21:38+00:00,@ditebogomailula Arsenal haters/doubters have pounced on a draw. We didn't lose,N/A,Kev_Heightz
963,2023-04-09 23:21:37+00:00,@TheKingBryce_ @RyanGiles_ What actually happens if Arsenal don’t win it? Do you do a four man roping or something?,N/A,DaveyDavey111
964,2023-04-09 23:21:37+00:00,@major_levite @Aaroncheruiyot @Arsenal Strange things😂,N/A,StableIdealist
965,2023-04-09 23:21:34+00:00,‘Dining table’ Well yeh Arsenal have been eaten alive by every team known to man for the last 20 years soo.. https://t.co/lSzZo3ncwM,N/A,OfRWain
966,2023-04-09 23:21:29+00:00,"@Left_Winger07 @MarcusRashford Wolves away, Forrest away, Arsenal away, burnley at home.",N/A,jcmufc28
967,2023-04-09 23:21:29+00:00,"Arsenal may later end up like this. If you know, you know
😛😛😛
@AbimbolaLameed @adenusii_ @officialridadex @sportingdirecto https://t.co/mVZwRWrLn2",N/A,abayomiibitunde
968,2023-04-09 23:21:29+00:00,Finally home after the long trip back from Anfield after a superb game of football. I’m still not sure if it was a point gained or two points dropped for The Arsenal but what I do know is that my boy and me had a cracking dad &amp; son awayday we’ll both remember for a long time ❤️ https://t.co/DUGO54aaYz,N/A,laythy29
969,2023-04-09 23:21:27+00:00,Arsenal we’re so lucky to get 4 points off us this year omg. We should have gotten 6 points instead we walk away with 1 🤦‍♂️,N/A,APLFC2
970,2023-04-09 23:21:12+00:00,9 g/a in the last 8 pl games btw 👍 he’s a 21 yo leading us to a 90 point league finish. Arsenal fans need to be more grateful especially after the pile of garbage we’ve had to watch post Wenger.,N/A,yessirrskiii
971,2023-04-09 23:21:11+00:00,Arsenal fans 6 points clear and still crying https://t.co/VI6EyRDbrt,N/A,PrinceA51800613
972,2023-04-09 23:21:10+00:00,"Arsenal could of done us in the first before but they wasted time , feed head injuries and rolled around for yellowed cards. They won't win the prem",N/A,James87580855
973,2023-04-09 23:21:09+00:00,"Plastic fans are the worst. Like idiot gooners making up stupid combined Liverpool and Arsenal badges. I would never ever want tottnum to win a raffle, let alone a title",N/A,OldBaldGooner
974,2023-04-09 23:21:09+00:00,@RealEpitomeUg2 @BetieNamakula Arsenal 3 Man United 2 (second round),N/A,mukungu_john
