,Date of Creation,Content,hashtags,User
1144,2023-03-19 22:57:25+00:00,@AMonFootball The reason he’s not picked because he plays at right back for Arsenal and there are far better right backs than him.,N/A,ikd_87
1145,2023-03-19 22:57:25+00:00,Merry Lot 😂,N/A,TheArsenalNote
1146,2023-03-19 22:57:24+00:00,@Arsenal I love Martinelli,N/A,Elpee71
1147,2023-03-19 22:57:21+00:00,Matchday El Clasico ❤️💙 https://t.co/aVsXxHtH7s,N/A,kanwarbirsandhu
1148,2023-03-19 22:57:21+00:00,@ArjunLayall @Daniel22___ @IufcIiam It’s strange aswell because I was at his debut against Arsenal and his distinction was class probably his strongest point,N/A,callumspelufc
1149,2023-03-19 22:57:17+00:00,Arsenal run London .,N/A,__Big0
1150,2023-03-19 22:57:17+00:00,"@Arsenal @RobHolding95 Rob went from a receding hairline to a David Beckham tie-up, it don't get better than that for never giving up on yourself in the starting line-up...",N/A,NkaNyiso_Vezi
1151,2023-03-19 22:57:15+00:00,She should of went back to the arsenal game,N/A,YaBoyAyo_95
1152,2023-03-19 22:57:13+00:00,"Arsenal have now won as many Premier League points as they did in the entirety of last season with ten games to spare.

They've also scored five more goals and conceded almost halve they did last campaign.

Contender. 💪 https://t.co/ondxTH1hP6",N/A,hfworld_
1153,2023-03-19 22:57:11+00:00,@FPLDirk How many points you see arsenal getting?,N/A,LutherWap
1154,2023-03-19 22:57:10+00:00,@TheChelseaWatch Sell him to Arsenal,N/A,fpl_esr
1155,2023-03-19 22:57:10+00:00,"@BillieCook97 @SebJude @GaryLineker @BukayoSaka87 @Arsenal @theofficialfwa Literally the most obvious thing to do as England manager, so Southgate won’t do it",N/A,sf_bac1862
1156,2023-03-19 22:57:10+00:00,👂 it’s not a secret.  #ARSENAL #AFC #GOONERS #COYG,"['ARSENAL', 'AFC', 'GOONERS', 'COYG']",AFC_Chef
1157,2023-03-19 22:57:10+00:00,@WelBeast All I see from arsenal accounts is united obsessing even when sat 1st it’s quite sad to see😂,N/A,mitchel60931542
1158,2023-03-19 22:57:08+00:00,"Bukayo Saka: 

""I love playing for Arsenal. I love playing at (Emirates) Stadium. 

Only the people that have put the shirt on and played in front of these fans will understand what it means."" [BBC MOTD]",N/A,VipArsenal
1159,2023-03-19 22:57:08+00:00,3 key takeaways from Nets' decisive loss to Nuggets – NBA News https://t.co/NuLleP1OlA,N/A,sportsnews2022
1160,2023-03-19 22:57:07+00:00,"San Antonio vs. Atlanta, Final Score: Spurs exorcise comeback demons in second half, beat Hawks … – NBA News https://t.co/4Phjn11uP1",N/A,sportsnews2022
1161,2023-03-19 22:57:05+00:00,This is how I want Arsenal to beat city at the ETIHAD,N/A,Denii_D
1162,2023-03-19 22:57:05+00:00,"Atlantic Notes: Ainge, Mazzulla, Hardy, Brown, Trent Jr. – NBA News https://t.co/rlC09pEd4k",N/A,sportsnews2022
1163,2023-03-19 22:57:05+00:00,@Arsenal He's becoming a prophet of football 😂😂🤭,N/A,DeusKened
1164,2023-03-19 22:56:58+00:00,"EPL: Arsenal Thrash Palace, Move Eight Points Clear Of, Man City https://t.co/LBFxkOT4fb",N/A,StellaDecency
1165,2023-03-19 22:56:55+00:00,"#matchday posts are really moving for old docs like me.
Seeing all the enthusiasm &amp; optimism of the next generation of Family Docs,-excited to be doing the work I call ""Monday"" reminds me of all it took to get here, &amp; the importance of this calling.
Thank you all, sincerely 🙏🏽",['matchday'],DocPNW
1166,2023-03-19 22:56:54+00:00,@LTrossard @BelRedDevils @premierleague Thanks bro the performance,N/A,Jacksonvillede4
1167,2023-03-19 22:56:53+00:00,"I imagine Napoli, Manchester United, Arsenal, City, Borussia Dortmund, Barcelona, Marseille, and a few other teams really hate there is an international break coming up",N/A,GoranKucar
1168,2023-03-19 22:56:51+00:00,"Henry
Pires Bergkamp Saka
Vieira Partey
Cole Gabriel Saliba White
Ramsdale

Imagine that left with that right. That Arsenal left hand side was just unstoppable,much like our current right.",N/A,thearsenalscout
1169,2023-03-19 22:56:49+00:00,"Thomas Partey fast becoming one of my fav arsenal players oat. A monster dm with the silkiness of a wc cam. Vision, composure &amp; a 25 yard screamer in the locker. 🤌🏽",N/A,MessieMH
1170,2023-03-19 22:56:38+00:00,@Arsenal This team is 🔥🔥🔥🔴⚪️,N/A,AFC_Gal
1171,2023-03-19 22:56:32+00:00,"Just a little reminder that as Utd go ahead of Arsenal, that whilst we have had a lack of trophies and we have been struggling to even get beyond 3rd round most recent years. We still have the third most appearances in the FACup Semis. Add to that of the 13 finals we’ve won 9 https://t.co/4CLUe5HFF4",N/A,DychsDodgyGotee
1172,2023-03-19 22:56:28+00:00,"@w_talu @D5ni2l @KayethenLFC Tbh I don't want to help arsenal. Wouldn't be able to stand the ""arteta one good year 1pl, Liverpool best team ever 1pl"" banter. Rather pep just keeps taking it till whenever.",N/A,etta_imohh
1173,2023-03-19 22:56:26+00:00,"So excited to have matched to @AnesthesiaUsc! Going to be a great next 4 years, can’t wait to meet my co-residents and move out to Cali! #MatchDay #matchday2023 #anesthesiology #FightOn ✌🏼 https://t.co/pMsbbkh0QI","['MatchDay', 'matchday2023', 'anesthesiology', 'FightOn']",Liam_J_Murphy_
1174,2023-03-19 22:56:25+00:00,"Premier League Weighted xG (70%) and Goals (30%) throuigh matchweek 28

Brighton are sneaky good, their games in hand are going to be hard but they could very well get into the top 4. https://t.co/uecwYpBraC",N/A,CannonStats
1175,2023-03-19 22:56:20+00:00,@AnfieldWatch Chelsea will be a draw.. and I say we draw Arsenal.. so 2,N/A,DLunchbox15
1176,2023-03-19 22:56:19+00:00,"Forget Mbappe, you already have Vini
Give Arsenal 150m for Saka and be sorted for life.",N/A,tunde_young
1177,2023-03-19 22:56:18+00:00,"➡️ Next week
Big bench boost coming up with 11/15 doublers and 2 FTs. One transfer will likely be Ødegaard to Maddison.. perhaps Chilwell for Gabriel as the other? A plum single home fixture for Arsenal making me think twice.. https://t.co/IyjjrFBGcC",N/A,Man_about_Toon
1178,2023-03-19 22:56:14+00:00,"Trossard is the most Arsenal player ever, how come we never got him sooner??",N/A,DillonPatel23
1179,2023-03-19 22:56:10+00:00,Journalist praises Arsenal for bouncing back after losing to Sporting Lisbon https://t.co/IzSz5G82xA,N/A,Tweet__Arsenal
1180,2023-03-19 22:56:10+00:00,We're popping up everywhere these days!,N/A,OverandArsenal
1181,2023-03-19 22:56:10+00:00,Michael Owen praises Gabriel Martinelli for bouncing back after his penalty miss https://t.co/cM7EKqEEnx,N/A,Tweet__Arsenal
1182,2023-03-19 22:56:09+00:00,"@BukayoSaka87 Please be careful, we need you back fully fit!",N/A,KhuzArsenal
1183,2023-03-19 22:56:08+00:00,@FootShirtAndy @shirt_x @_FullKitWankers @knockemdownes @FPLFella @FootballShirtie @kit_manaman @dawesy2801 @CornishShirt @ellis_platten @Ross07921554 Arsenal 12/14 kit still available?,N/A,RohanWima
1184,2023-03-19 22:56:02+00:00,"@whiskeydec @TierneyVibes @StokeyyG2 Let it go bro. He's probably a low IQ 10-year old Arsenal fan. Kid just wants attention.

Not even a shred of thought spent on what he's typing, just pure BS.

Let's wait till the season end to see if they hold on to 1st in the PL - commend them if they do, or mock them if don't.",N/A,Raumdeuteron
1185,2023-03-19 22:55:58+00:00,@Orangeiceman10 nketiah is superior in the defensive job compared to balogun and i think that's gonna be the reason why balogun doesnt get the chance he deserves,N/A,ArsenalANewDawn
1186,2023-03-19 22:55:57+00:00,Enjoying this MOTD. It’s basically Arsenal tv. We love to see it 😇,N/A,Faduma_LDN
1187,2023-03-19 22:55:53+00:00,I #VoteMoreno for @MLS Player of the Matchday!,['VoteMoreno'],stevenremd
1188,2023-03-19 22:55:53+00:00,"@ESPNFC How about if we win 7, draw 2 and lose one? Won’t we be champions? That’s the game plan for @Arsenal",N/A,Andy4Wild
1189,2023-03-19 22:55:47+00:00,@alps2018 @VictorOlliver @channel5_tv I’ve done the same!,N/A,ArsenalDavey
1190,2023-03-19 22:55:41+00:00,I #VoteMoreno for @MLS Player of the Matchday!,['VoteMoreno'],ElizabethAkpuno
1191,2023-03-19 22:55:40+00:00,"🗣 ""We're young and hungry and we want to achieve big things at this club"".

Eyes on the prize for @BukayoSaka87 and Arsenal.

#MOTD2 #BBCFootball https://t.co/5rmtXF8w1B","['MOTD2', 'BBCFootball']",BBCMOTD
1192,2023-03-19 22:55:36+00:00,"@adamdnathan And for those who believe the difference between Arsenal &amp; Spurs is that Arsenal backed their manager with his choices, they signed Trossard at short notice and not for a “system”, but Arteta knew he could utilise his skills in some capacity. Like all elite managers should.",N/A,pugtastrophe
1193,2023-03-19 22:55:28+00:00,"@Baldy_JL I think they can get 21 points at least from this, that’d give them 90 points, will that be enough? I doubt it, unfortunately City can get a possible 94 and I think they will, one crucial game would obviously be City v Arsenal, possibly a real title decider.",N/A,jimmc2702
1194,2023-03-19 22:55:27+00:00,"Arsenal 4-1 Crystal Palace - Martinelli opens scoring, Saka doubles lead &amp; Xhaka adds third; Schlupp responds before Saka adds fourth.  Wayne Rooney powered his side to a title at just 21: Bukayo Saka can do the same.. 19th March 23 https://t.co/o0AIvccI8v",N/A,iwangaru
1195,2023-03-19 22:55:23+00:00,@neworder4444 @IkukuomaC @LightHouse3040 You should!,N/A,arsenalbabe_
1196,2023-03-19 22:55:20+00:00,"Leandro Trossard has assisted six goals in 10 Premier League games for Arsenal, at least twice as many as any other player in the competition since his club debut in January.” [via BBC] #afc",['afc'],Hanymo24
1197,2023-03-19 22:55:19+00:00,I #VoteAlmada for @MLS Player of the Matchday!,['VoteAlmada'],simsyank507
1198,2023-03-19 22:55:19+00:00,"Arsenal 8 Points clear.
Barcelona 12 points clear.

Goodnight 🫶🏽",N/A,Odi__R
1199,2023-03-19 22:55:14+00:00,@chat_winston @CBSSportsGolazo proud of the last part. epl disgracceee bra laughable joke. spurs gone. arsenal gone. liverpool gone. carn braaaa ur a joke u unhappy loser weasel ur flog country overrun by primates shanking everyone and u cant do nothing.,N/A,LeandroComo
1200,2023-03-19 22:55:14+00:00,"@HLTCO I thought you played decent. Could've went 1 up, could've pulled it back to 3-2.

Still felt Arsenal could've stepped it up if needed.

Think there's at least 5 teams worse than Palace",N/A,Sir_Livers
1201,2023-03-19 22:55:11+00:00,@fiago7 ARSENAL,N/A,sirdaddyp
1202,2023-03-19 22:55:08+00:00,@gabimartinelli @Arsenal More love bro❤️,N/A,Victoriyke500
1203,2023-03-19 22:55:06+00:00,@brfootball Arsenal 🔴⚪👏🏾,N/A,makhanu91
1204,2023-03-19 22:55:02+00:00,"@Nueladedoyinfi1 @donlexis1992 70% sure. So we should be praying not to meet Madrid especially in the knockout, losing is sure, because of the current history, Lfc have beating them one in CL final, they always have the upper hand against LFC. Just like Arsenal vs Bayern or Barca vs Bayern. Otilo",N/A,Upwego01
1205,2023-03-19 22:55:02+00:00,"@yemcolabas @e_ner_g @Caster_Op @gabimartinelli @Arsenal hissed after today's victory, where was this 3 days ago",N/A,twistd_emyy
1206,2023-03-19 22:54:58+00:00,@lDigitz @silkyenzo @eurofootcom Arsenal have one of the highest net spends in the prem lol. Also Mudryk was £62m it was £24m in add ons so not quite 100m pal. Also he’s a future talent and it’s clear he’s gonna do well.,N/A,CFC_OMP
1207,2023-03-19 22:54:53+00:00,@gunsandribbons @Arsenal @Capo_Dan_AFC You don't look old enough to be his Dad Fergus. Stress free life? 😉,N/A,Finkymeister
1208,2023-03-19 22:54:50+00:00,@arsenal_loans Doncaster,N/A,HeyyAmir
1209,2023-03-19 22:54:39+00:00,@iykeharris HAPPY BIRTHDAY TO US SIR... @Arsenal made it happen https://t.co/DJXhwrOysj,N/A,toneykey
1210,2023-03-19 22:54:37+00:00,"@ajspurr777 @BroganF10 @GNev2 Spurs were never top that season. Arsenal were actually top for longer. Plus Leicester played a perfect season. They only lost 3 times. This was halfway through that season. Arsenal bottled it, not spurs https://t.co/FvVg74rFwH",N/A,REDemption0445
1211,2023-03-19 22:54:28+00:00,@bushontheradio is tonight's motd a Arsenal wankathon?,N/A,moonchimp76
1212,2023-03-19 22:54:27+00:00,@bigpapafav @daniel_oroyo Warra win for Chelsea to close the gap with Arsenal,N/A,ebuka_nk
1213,2023-03-19 22:54:21+00:00,@bluesofgoodison In that time I take it we are also both Arsenal's and Brentford's only losses?,N/A,Peter82Meter
1214,2023-03-19 22:54:21+00:00,@Matej72596268 @ESPNFC look at all there recent ties it’s all uefa mafia wouldn’t be surprised if there group next season in the ucl are city Bayern and arsenal 😭,N/A,jjromario22
1215,2023-03-19 22:54:18+00:00,A thousand years x Peter Drury x Arsenal win https://t.co/YkHPq3Jqzj,N/A,AFC_KA
1216,2023-03-19 22:54:15+00:00,@iam_philopearl @gabimartinelli @MrGhenGhennn @Arsenal You wey dey slander am on Thursday,N/A,queeziy
1217,2023-03-19 22:54:14+00:00,"Arsenal ak Barca bat jodia 
Today was a good day😫",N/A,nec8995
1218,2023-03-19 22:54:10+00:00,Ben White not in England squad. Not an Arsenal fan but really?,N/A,PaulBray67
1219,2023-03-19 22:54:10+00:00,@JacobsBen Dreams of being an Arsenal player not a premier league player ⚪️🔴,N/A,SeanSage5
1220,2023-03-19 22:54:05+00:00,"@emelaa__ but at the end of the yday, you're a believer in science (that you dont know if it really exists or not, nor how exact it is), while i am a believer in the opposite. none of us will change their minds. so let's end the discussion here",N/A,ArsenalANewDawn
1221,2023-03-19 22:54:04+00:00,Is this Arsenal TV  #motd2,['motd2'],envisage_living
1222,2023-03-19 22:53:57+00:00,¡¡ARSENAL FOOTBALL CLUB IS FIRST IN THE PREMIER LEAGUE!! 👏🏽❤ #EPL https://t.co/NI5lgU18hv,['EPL'],FichajeGoleador
1223,2023-03-19 22:53:56+00:00,@AaronBSM Grow up.,N/A,ArsenalIrishWo1
1224,2023-03-19 22:53:55+00:00,"@israr2408 @game_Aabahaa Arsenal lose at anfield, lose at city and lose at Newcastle now city are 1 point ahead… but who knows maybe we win all 3 😂",N/A,NaggyS9
1225,2023-03-19 22:53:52+00:00,"@HowaynShiteV2 Actually want it so bad cause it's the only way I would cope with arsenal PL, just can't see it",N/A,joao_szn_
1226,2023-03-19 22:53:50+00:00,"U just dey post about Arsenal anyhow, make we lift the trophy first na😅",N/A,Elpee71
1227,2023-03-19 22:53:48+00:00,@Arsenal @adidasfootball This is comical,N/A,braydendunstan
1228,2023-03-19 22:53:46+00:00,@abimbolalekan4 @IkukuomaC @LightHouse3040 If you know how many banned accounts you will shut up! 🤣🤣😂😂,N/A,arsenalbabe_
1229,2023-03-19 22:53:44+00:00,"What a nice young man @BukayoSaka87 @Arsenal 
I really hope his team makes the @ChampionsLeague this season.",N/A,SANTACLOUSS
1230,2023-03-19 22:53:41+00:00,@mwanamooze @FCBarcelona Barca may win da trophy but for Arsenal it's not yet,N/A,andykagame1
1231,2023-03-19 22:53:41+00:00,Arsenal Beat Crystal Palace 4 – 1 To Go Eight Point Clear https://t.co/OKbxyB9JgI https://t.co/Rxu0QCIx79,N/A,naijasureguys
1232,2023-03-19 22:53:40+00:00,@Red_Devils_Show @terryflewers You enjoy that energy drink cup arsenal are not bottling this league. Your hater ass will look silly come May.,N/A,anis_iman3
1233,2023-03-19 22:53:35+00:00,@BBCMOTD 40 mins of Arsenal no fa cup highlights 🤷‍♂️,N/A,JWaterhouse1988
1234,2023-03-19 22:53:35+00:00,Fair play to Arsenal for trying to create a better atmosphere. But it’s absolute curtains for these new “hooligans” if they go round covering their faces and carrying pyros against the likes of Red Star or Napoli 😭,N/A,cultureforce1
1235,2023-03-19 22:53:33+00:00,@Stkeypoint I can assure you that Arsenal will win the league.,N/A,IamAdedayo_
1236,2023-03-19 22:53:28+00:00,Yes and they must of been so proud of this Arsenal team that played today ❤️,N/A,ianscagnelli
1237,2023-03-19 22:53:27+00:00,The light at the end of the tunnel. @Arsenal,N/A,FlorianNeuhof
1238,2023-03-19 22:53:27+00:00,@EmiSmithShowe And we still have two to play,N/A,drg_arsenal
1239,2023-03-19 22:53:22+00:00,"Ben White is legitimately one of the best defenders I have seen play for Arsenal and right now is without doubt the best RB in the league.

If England can’t see his talents, more fool them. He is a beautiful, beautiful footballer.",N/A,JECook96
1240,2023-03-19 22:53:11+00:00,Arsenal by blood.,N/A,khaligonah
1241,2023-03-19 22:53:11+00:00,@ESPNUK Fergies henchmen strike again!!,N/A,ArsenalHD8
1242,2023-03-19 22:53:06+00:00,Arsenal vs Crystal Palace_ Thomas Partey  was Splendid today https://t.co/ssk98rSUW5 via @YouTube,N/A,Daybreaksporttv
1243,2023-03-19 22:53:02+00:00,I #VoteKlauss for @MLS Player of the Matchday!,['VoteKlauss'],bpfeiff24
1244,2023-03-19 22:53:02+00:00,@elorm_fcb Going back to Arsenal,N/A,_adofo69
1245,2023-03-19 22:53:00+00:00,"64 passes, 7 aerials won &amp; 5 long balls: This Arsenal star was fantastic vs Palace #OneArsenal #GoonerFamily #ArsenalFC https://t.co/FvuKNFqUrx","['OneArsenal', 'GoonerFamily', 'ArsenalFC']",arsenalnewsonly
1246,2023-03-19 22:52:58+00:00,@TheExiledRobin He speaks so well doesn’t he! So jealous that arsenal have him 😂,N/A,HarryJones73
1247,2023-03-19 22:52:56+00:00,Idk how Chelsea arsenal Liverpool city fans tolerate them everyday,N/A,SamiZone17
1248,2023-03-19 22:52:53+00:00,Bobby Zamora backs 'standout team' Arsenal to win Premier League title ahead of Manchester City #ManCity #MCFC | Metro https://t.co/d07daV6n7X,"['ManCity', 'MCFC']",CitizensAddict
1249,2023-03-19 22:52:53+00:00,@ManUtd Corrupt scums,N/A,ArsenalHD8
1250,2023-03-19 22:52:50+00:00,@gabimartinelli @Arsenal Gab is a poacher,N/A,Karimfufu
1251,2023-03-19 22:52:48+00:00,She fucked Arsenal now she fucked PSG. Time to fuck Man City eh? @KimKardashian,N/A,trippyjays
1252,2023-03-19 22:52:48+00:00,"@Baldy_JL City is the only team that would be favourite against Arsenal from that lot. That said, it's all mentality now. Even a loss to City gives them a 2 point cushion if they can stay mentally strong for the rest.",N/A,reverendgv1
1253,2023-03-19 22:52:47+00:00,"@emelaa__ got a muscle related injury, the type of injury that is common to get when you're body is no longer near 100% .",N/A,ArsenalANewDawn
1254,2023-03-19 22:52:41+00:00,As an Arsenal fan I'm feeling blessed that we have Bukayo Saka 🙂❤,N/A,wgcgoon
1255,2023-03-19 22:52:34+00:00,"@Gunnersc0m Totally professional - calm on the ball, always in position, great passing, not upset by Zaha's bs &amp; has that magnificent head of hair! @RobHolding95 @MenInBlazers #RobHolding #Arsenal","['RobHolding', 'Arsenal']",edlewusa
1256,2023-03-19 22:52:34+00:00,@arsenal_tickets hope he enjoyed the game x,N/A,JeanetteMcGui20
1257,2023-03-19 22:52:32+00:00,Rare sunshine on #matchday #grassrootsfootball https://t.co/cbD1rZnKPw,"['matchday', 'grassrootsfootball']",StevieGilroy
1258,2023-03-19 22:52:32+00:00,"@jasonmohammad  fair play, 6am radio show then covering @Arsenal v @CPFC , hardest working man in media 👍",N/A,GaryGwilliam1
1259,2023-03-19 22:52:31+00:00,"@and20_andy And right now, they are sitting in a European spot...that's not bad.

City have been on fire for a few years
Arsenal is super talented
Liverpool...always up there
United, one of the most success teams ever
Chelsea

Tottenham's one of several great team, only one can win.",N/A,TRicky4477
1260,2023-03-19 22:52:31+00:00,@gabimartinelli @Arsenal Absolute boss!!! We love you man!!,N/A,Melo_McQ
1261,2023-03-19 22:52:29+00:00,@Sugamite2 @Arsenal Who are they ? I will like to know about them more .,N/A,LeoOkosun
1262,2023-03-19 22:52:23+00:00,@AFC_ND85 @mattpage2000 It pains every spurs fan to watch Arsenal and (secretly) enjoy how they play. No doubt Levy is a top businessman but he doesn’t give a rats arse about the football team. I’ll die young and bald supporting Spurs. 🙏🏼 for a miracle (City),N/A,carltonphelps18
1263,2023-03-19 22:52:22+00:00,Today was Arsenal’s first win at home to Crystal Palace since January 2018 when they also beat Palace 4-1.,N/A,clockendsniper
1264,2023-03-19 22:52:19+00:00,@ArsenalN7 I wish they start playing the military drumming way. We are the Arsenal.,N/A,ShadrackOmulep
1265,2023-03-19 22:52:18+00:00,"@1Walid1 We should be really happy with that though. 1st of April a fully rester Ben White who has been on holiday to Greece. It’s gonna be scary, but not for us.",N/A,Gunner12Arsenal
1266,2023-03-19 22:52:16+00:00,arsenal losing psg losing i need her at the euro qualifiers against italy next week,N/A,n6fisa
1267,2023-03-19 22:52:16+00:00,@Arsenal Fantastic mature win. Difficult first 20 minutes as lacked bit of sharpness and confidence but after that was smooth. COYG. Follow me back. Thanks.,N/A,ArsenalGoldEPL
1268,2023-03-19 22:52:15+00:00,"Sincerely I feel sorry for these managers at times, if you look at the resources @CPFC has, @OfficialVieira wasn’t supposed to be sacked. OK, fine. We revenged for you our @Arsenal hero. Once a gunner always one. They’ll regret losing you. Players weren’t connected as  a team. https://t.co/0iJfSrepF7",N/A,DavisTMugisha
1269,2023-03-19 22:52:15+00:00,"🏟️ Kim Kardashian was in attendance to see Arsenal &amp; PSG this week…

❌ Arsenal went out of the Europa League against Sporting &amp; PSG lost to Rennes.

The new Drake Curse? 👀 🤣 https://t.co/a7u0XRx4UE",N/A,Hanymo24
1270,2023-03-19 22:52:14+00:00,"Just seen our Starboy on MOTD, Thierry Henry was a footballing father to many of us but honestly I don’t think I’ve loved an Arsenal player as much as our Bukayo! I genuinely wouldn’t trade him for any other player in the league!",N/A,AfcMagz
1271,2023-03-19 22:52:10+00:00,"Ngl it’s kinda funny when you see an Arsenal fan trolling Real Madrid, No Ucl Qualification for good seven years and you’re here sucking the dvck of the club that robbed you of a chance of winning the Champions League 😂😂",N/A,9LARCK
1272,2023-03-19 22:52:09+00:00,@ArsenalBuzzCom @Arsenal He’s now the player many thought he would be when we first signed him.,N/A,p_harrison1
1273,2023-03-19 22:52:07+00:00,"@emelaa__ out of form at the end of the season two seasons in a row while hardly ever getting rotated....yeah, out of form is exactly what happens when you're fatigued.

and yeah, partey WAS overplayed last season. He kept playing every game in the 2nd half of the year, right up until he",N/A,ArsenalANewDawn
1274,2023-03-19 22:52:06+00:00,@Ekitipikin You no wan follow me abi 😒,N/A,OgMichaelson
1275,2023-03-19 22:52:06+00:00,@OCONNELLAFCFAN @Kavo85 @premierleague @BukayoSaka87 @Arsenal hes won the italian league with inter and is now shining at marseille. its just the united effect dragging down great players legacy,N/A,ayden528
1276,2023-03-19 22:52:01+00:00,@Lola_Lou16 Not seen him in years. Thought another 30kg washing machine might’ve gotten to him! 😂,N/A,GazzaArsenal
1277,2023-03-19 22:51:59+00:00,They setting Minnesota up,N/A,dougtime69
1278,2023-03-19 22:51:52+00:00,@Trentskifc @ChronoMapping @TrossTheProcess Well everyone with eyes know that the city team this year is nowhere near the best city team never mind the best prem 11. And who says they will win a UCL? If you love city this much go and support them. All I’m saying is I would much prefer a cheating city side to arsenal,N/A,Ntlnds
1279,2023-03-19 22:51:48+00:00,I have always been an Arsenal fan,N/A,gidikariuki
1280,2023-03-19 22:51:48+00:00,"@campbellclaret I'm not sure why everyone hits on Rwanda. Both Premier League Arsenal and Paris St Germain had sponsorship deals with the Rwandan Government back in 2018/19 and more recently.
Put in place to promote tourism to Rwanda in European countries. No fuss about nasty Rwanda back then?",N/A,Bru1g
1281,2023-03-19 22:51:47+00:00,"@itsSh0la All d events of yesterday, you’ve not condemned any , but you’re so quick to squirt on dz ... *it’s very easy to spot a tribalistic person* anakoheri",N/A,Nurseraihna
1282,2023-03-19 22:51:47+00:00,@ttombarness @ScalyChannel589 @Brian2000B_ @AJ3 How am i going to enjoy the sport watching mls? Ive supported arsenal since 2014 because of ozil in the world cup.,N/A,AfcCrit
1283,2023-03-19 22:51:44+00:00,@gabimartinelli @Arsenal Superb performance Martinelli. Keep it up,N/A,EDDIE73747026
1284,2023-03-19 22:51:44+00:00,"@iam_clive @CristianoXtra_ arsenal fan talking, as if they couldn’t even beat sporting in the europa league 🤣💀💀",N/A,rivasgianni_
1285,2023-03-19 22:51:42+00:00,"@d_loughins Arsenal won their first European trophy in 1971, roughly 50 years before you became a United fan.",N/A,silentxmedia
1286,2023-03-19 22:51:40+00:00,"I hate to say it 
But I like this arsenal",N/A,naassroo
1287,2023-03-19 22:51:27+00:00,"Mikel Arteta:

""If we want to maintain that level, everyone has to step in, give more and Rob (Holding) is a great example of what we needed today."" [Arsenal]",N/A,Hanymo24
1288,2023-03-19 22:51:25+00:00,@gabimartinelli @realDewoye @Arsenal Yasss my boy 🔥🔥🔴,N/A,itz_laolao
1289,2023-03-19 22:51:23+00:00,"@Lat1noSavant I legit could not name you one link at rb other than Vinicius Tobias who doesn’t even count bc he’s already here.

Frimpong? Barely anything 

Fresneda? Linked to arsenal/bvb more than us how’s that even possible. The only one there was links for was gusto (chelsea player) lol",N/A,Madrldjd
1290,2023-03-19 22:51:17+00:00,And that’s why we love arsenal football club 👇👇💪🔥,N/A,fc_arsenalworld
1291,2023-03-19 22:51:16+00:00,@NW2JayP @AST_arsenal @10akhil Professional widow..,N/A,GazzaArsenal
1292,2023-03-19 22:51:13+00:00,@shezedks @yosuapurba @bice_mx @amy_sargeant_ And as I said before she didn’t quote Hitler. You make it sound like she was standing there reading passages from the book. She wasn’t. She referenced a concept that Hitler incorporated as part of his arsenal of social manipulation to highlight contemporary social manipulation.,N/A,KaltKriegKind
1293,2023-03-19 22:51:12+00:00,"@Arsenal Greatest redemption arc I’ve ever seen tbh, so proud to call him an Arsenal player 🥹",N/A,LuisFaraudo
1294,2023-03-19 22:51:10+00:00,@FoxNews What are they peddling abroad that can support their expanding arsenal and a fairly robust army?,N/A,rob0128
1295,2023-03-19 22:51:09+00:00,@ClairClair211 Arsenal. As usual,N/A,CubbinStuart
1296,2023-03-19 22:51:09+00:00,"⛽ ""When we get back we're going to go again full gas to win that game"".

It's full focus on the Leeds game now for Arsenal 👊

#MOTD2 #BBCFootball https://t.co/ThbQ2OLzvW","['MOTD2', 'BBCFootball']",BBCMOTD
1297,2023-03-19 22:51:08+00:00,"@Icenihills @LPJM1888 @StoolFootball When I've been to SHP or Arsenal home games against CPFC,your fans have always been very loud. Today they seemed a little subdued during the game. Perhaps it was more down to Friday's events taking the wind out of the sails - what do you think, Max?",N/A,KonceptKitz
1298,2023-03-19 22:51:08+00:00,"Arsenal Top of the EPL 
Barcelona at the Summit in Laliga
Napoli already in the driving seat in Serie A passing the 70 point mark 🤯
@EdmundOris 
@Desmund_Oris https://t.co/5UsAAVVss3",N/A,FodeMuhammad
1299,2023-03-19 22:51:06+00:00,"@StoolFootball Always under a bridge for ultimate effect, find it a bit sad really not just because it’s arsenal others do it , smoke etc , some of them look a tad old aswell!!😳",N/A,WilliamBill2013
1300,2023-03-19 22:51:04+00:00,@Ema79407667 @Arsenal Where is Martinelli,N/A,HustleKing01
1301,2023-03-19 22:51:03+00:00,"Arsenal have now won six consecutive matches in the Premier League for the first time under Mikel Arteta:

4-2 vs. Aston Villa (a) ✅
1-0 vs. Leicester City (a) ✅
4-0 vs. Everton (h) ✅
3-2 vs. Bournemouth (h) ✅
3-0 vs. Fulham (a) ✅
4-1 vs. Crystal Palace (h) ✅

#afc https://t.co/qrIjOgQrUs",['afc'],Hanymo24
1302,2023-03-19 22:51:01+00:00,"@kayabiola1 @MetroCyria @PoojaMedia Maybe the casemiro's red was a bad decision as well.
I don't know why you guys are always angry when we are progressing, I'm sure you are either a Chelsea fan or arsenal fans.
Well...it's okay, just keep watching and checking errors.",N/A,Matricife1047
